subject_id,file_found,n_timepoints,n_rois_raw,is_transposed,nan_count,inf_count,constant_rois_count,low_variance_rois_indices,error,psd_plot_path,percent_stationary_adf,percent_stationary_kpss,percent_stationary_joint
7000,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7000.png,100.000,100.000,100.000
7001,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7001.png,100.000,100.000,100.000
7021,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7021.png,100.000,99.398,99.398
7049,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7049.png,100.000,100.000,100.000
7073,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7073.png,100.000,99.398,99.398
7105,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7105.png,100.000,99.398,99.398
7120,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7120.png,100.000,100.000,100.000
7121,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7121.png,100.000,100.000,100.000
0150,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0150.png,100.000,100.000,100.000
0377,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0377.png,100.000,100.000,100.000
4030,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4030.png,100.000,100.000,100.000
4214,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4214.png,100.000,100.000,100.000
4302,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4302.png,100.000,100.000,100.000
4706,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4706.png,100.000,100.000,100.000
4051,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4051.png,100.000,100.000,100.000
4143,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4143.png,100.000,100.000,100.000
4271,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4271.png,100.000,100.000,100.000
4510,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4510.png,100.000,100.000,100.000
4513,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4513.png,100.000,100.000,100.000
4874,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4874.png,100.000,100.000,100.000
4876,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4876.png,100.000,100.000,100.000
4974,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4974.png,100.000,100.000,100.000
0919,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0919.png,96.988,100.000,96.988
2357,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2357.png,98.795,100.000,98.795
2396,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2396.png,95.181,100.000,95.181
4557,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4557.png,96.988,100.000,96.988
4578,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4578.png,99.398,100.000,99.398
4661,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4661.png,89.157,100.000,89.157
4813,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4813.png,92.169,100.000,92.169
5070,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5070.png,94.578,100.000,94.578
5208,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5208.png,91.566,100.000,91.566
6598,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6598.png,100.000,100.000,100.000
6861,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6861.png,100.000,100.000,100.000
7086,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7086.png,100.000,100.000,100.000
7109,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7109.png,100.000,100.000,100.000
6746,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6746.png,100.000,100.000,100.000
6869,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6869.png,100.000,99.398,99.398
2184,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2184.png,100.000,100.000,100.000
2187,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2187.png,100.000,100.000,100.000
2315,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2315.png,100.000,99.398,99.398
4061,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4061.png,100.000,100.000,100.000
4067,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4067.png,100.000,100.000,100.000
4332,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4332.png,100.000,100.000,100.000
4431,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4431.png,100.000,99.398,99.398
2121,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2121.png,100.000,100.000,100.000
6690,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6690.png,100.000,99.398,99.398
2201,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2201.png,100.000,99.398,99.398
2238,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2238.png,100.000,100.000,100.000
6601,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6601.png,100.000,100.000,100.000
6655,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6655.png,100.000,96.988,96.988
6658,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6658.png,100.000,100.000,100.000
2146,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2146.png,100.000,99.398,99.398
0069,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0069.png,100.000,100.000,100.000
1286,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_1286.png,100.000,98.193,98.193
2351,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2351.png,95.181,100.000,95.181
4469,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4469.png,97.590,100.000,97.590
4511,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4511.png,91.566,100.000,91.566
4512,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4512.png,94.578,100.000,94.578
4556,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4556.png,95.181,100.000,95.181
4884,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4884.png,95.783,100.000,95.783
4970,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4970.png,83.133,100.000,83.133
5106,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5106.png,97.590,100.000,97.590
5246,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5246.png,90.361,100.000,90.361
6164,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6164.png,100.000,100.000,100.000
6273,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6273.png,100.000,100.000,100.000
6308,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6308.png,100.000,99.398,99.398
6349,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6349.png,100.000,100.000,100.000
6493,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6493.png,100.000,100.000,100.000
6578,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6578.png,100.000,100.000,100.000
6713,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6713.png,100.000,100.000,100.000
4380,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4380.png,100.000,100.000,100.000
2392,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2392.png,100.000,100.000,100.000
4404,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4404.png,100.000,100.000,100.000
5047,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5047.png,100.000,100.000,100.000
6039,True,197,170,False,33490,0,170,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6039.png,0.000,0.000,0.000
6347,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6347.png,100.000,100.000,100.000
6368,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6368.png,100.000,100.000,100.000
6595,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6595.png,100.000,100.000,100.000
4199,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4199.png,100.000,100.000,100.000
6100,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6100.png,100.000,100.000,100.000
6543,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6543.png,100.000,98.193,98.193
0072,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0072.png,100.000,100.000,100.000
0106,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0106.png,100.000,100.000,100.000
0298,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0298.png,100.000,100.000,100.000
1300,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_1300.png,100.000,100.000,100.000
4127,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4127.png,100.000,100.000,100.000
4170,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4170.png,100.000,100.000,100.000
6118,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6118.png,100.000,100.000,100.000
6825,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6825.png,100.000,99.398,99.398
6888,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6888.png,100.000,99.398,99.398
6891,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6891.png,100.000,100.000,100.000
4507,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4507.png,100.000,100.000,100.000
4514,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4514.png,100.000,100.000,100.000
4891,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4891.png,100.000,99.398,99.398
4896,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4896.png,100.000,100.000,100.000
6683,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6683.png,100.000,100.000,100.000
6721,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6721.png,100.000,100.000,100.000
2234,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2234.png,100.000,100.000,100.000
4197,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4197.png,100.000,100.000,100.000
4210,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4210.png,100.000,100.000,100.000
4301,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4301.png,100.000,100.000,100.000
4765,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4765.png,100.000,100.000,100.000
4928,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4928.png,100.000,100.000,100.000
6433,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6433.png,100.000,100.000,100.000
6549,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6549.png,100.000,100.000,100.000
2002,True,200,170,False,800,0,165,"[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2002.png,100.000,100.000,100.000
2036,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2036.png,100.000,100.000,100.000
2123,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2123.png,100.000,100.000,100.000
2130,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2130.png,100.000,100.000,100.000
2220,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2220.png,100.000,100.000,100.000
4842,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4842.png,100.000,100.000,100.000
2332,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2332.png,100.000,100.000,100.000
6763,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6763.png,100.000,100.000,100.000
6784,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6784.png,100.000,100.000,100.000
0969,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0969.png,100.000,99.398,99.398
2391,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2391.png,74.096,100.000,74.096
2402,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2402.png,93.976,100.000,93.976
2403,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2403.png,96.386,100.000,96.386
4294,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4294.png,97.590,100.000,97.590
4343,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4343.png,97.590,100.000,97.590
4352,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4352.png,99.398,100.000,99.398
4405,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4405.png,95.783,100.000,95.783
4415,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4415.png,96.988,100.000,96.988
4417,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4417.png,91.566,100.000,91.566
4468,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4468.png,93.373,100.000,93.373
4542,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4542.png,88.554,100.000,88.554
4589,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4589.png,98.193,100.000,98.193
4605,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4605.png,95.783,100.000,95.783
4641,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4641.png,94.578,100.000,94.578
4660,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4660.png,87.349,100.000,87.349
4730,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4730.png,96.386,100.000,96.386
4817,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4817.png,92.169,100.000,92.169
4883,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4883.png,93.373,99.398,92.771
4925,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4925.png,86.747,100.000,86.747
4971,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4971.png,93.976,100.000,93.976
4982,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4982.png,91.566,99.398,90.964
4984,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4984.png,94.578,100.000,94.578
4990,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4990.png,90.361,100.000,90.361
4997,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4997.png,95.783,100.000,95.783
5006,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5006.png,97.590,100.000,97.590
5059,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5059.png,85.542,100.000,85.542
5231,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5231.png,90.361,100.000,90.361
6019,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6019.png,100.000,100.000,100.000
6027,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6027.png,100.000,100.000,100.000
6035,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6035.png,100.000,100.000,100.000
6037,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6037.png,100.000,100.000,100.000
6043,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6043.png,100.000,100.000,100.000
6047,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6047.png,100.000,100.000,100.000
6072,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6072.png,100.000,100.000,100.000
6105,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6105.png,100.000,100.000,100.000
6111,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6111.png,100.000,99.398,99.398
6137,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6137.png,100.000,100.000,100.000
6161,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6161.png,100.000,100.000,100.000
6319,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6319.png,100.000,100.000,100.000
6361,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6361.png,100.000,99.398,99.398
6372,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6372.png,100.000,100.000,100.000
6388,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6388.png,100.000,100.000,100.000
6390,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6390.png,100.000,100.000,100.000
6391,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6391.png,100.000,100.000,100.000
6469,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6469.png,100.000,100.000,100.000
6558,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6558.png,100.000,100.000,100.000
6604,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6604.png,100.000,100.000,100.000
6611,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6611.png,100.000,100.000,100.000
